t,x,tf,ts
0.1181812499999999,0.368,0.9997037,0.9997555
0.1519499999999999,0.613,0.99999726,0.9999416
0.2038374999999999,0.458,0.9996834,0.9998909
0.0061906249999999,0.528,1.000033,0.99985766
0.2426593749999999,0.481,0.99950945,0.9998716
0.2285656249999999,0.248,1.0000494,1.0000064
0.4169812499999999,0.8290000000000001,1.0000191,1.000038
0.08230625,0.872,1.0001653,1.0000091
0.7963812499999999,0.016,3.9454648,3.2705529
0.6008437499999999,0.803,1.0136625,1.0061303
0.03535625,0.923,1.0001404,0.99998283
0.2695531249999999,0.007,3.6554048,1.1723593
0.588946875,0.935,1.0007215,1.0000465
0.941840625,0.943,1.1848025,1.1296439
0.4126062499999999,0.256,1.6302817,1.2630026
0.326034375,0.927,1.0001208,0.9999997
0.248778125,0.286,1.0000403,0.9999404
0.2744999999999999,0.016,3.415638,1.2039001
0.584653125,0.71,1.0348682,1.017122
0.6987187499999999,0.058,3.755137,3.0420387
0.877690625,0.63,1.7220138,1.4899385
0.396353125,0.852,0.9999846,1.0000414
0.5345156249999999,0.199,2.6908374,2.0217152
0.113890625,0.096,0.9998982,1.0001147
0.2072468749999999,0.321,0.9996956,0.99990946
0.7149125,0.723,1.1625348,1.0897801
0.7131093749999999,0.981,1.0120897,1.0078269
0.7074906249999999,0.392,2.1828208,1.8016007
0.5959843749999999,0.843,1.0068713,1.0027397
0.7468031249999999,0.915,1.0377601,1.0210191
0.1353937499999999,0.102,0.999914,1.0001746
0.8837562499999999,0.925,1.1360003,1.0888889
0.2477156249999999,0.627,0.99967086,0.9998696
0.8973125,0.6990000000000001,1.5624712,1.373382
0.596575,0.007,3.961781,2.8604336
0.7616093749999999,0.861,1.0757203,1.041307
0.264028125,0.6960000000000001,0.99976325,0.9998636
0.8199843749999999,0.363,2.62645,2.2277303
0.952390625,0.884,1.2717109,1.1810536
0.737684375,0.431,2.0962632,1.7461736
0.939403125,0.8300000000000001,1.3427556,1.2239037
0.9441625,0.857,1.3023944,1.1984279
0.6187062499999999,0.892,1.0052593,1.0020014
0.2022499999999999,0.625,0.9998677,0.9999325
0.0558249999999999,0.886,1.0001425,0.99998945
0.2457687499999999,0.628,0.99967784,0.99987245
0.6072718749999999,0.25,2.6137662,2.0649672
0.03181875,0.075,1.0001357,1.0000539
0.155821875,0.361,0.99975675,0.9998021
0.708228125,0.437,1.9780834,1.6441512
0.5844937499999999,0.526,1.2697212,1.1427017
0.623621875,0.97,1.0011612,1.0005318
0.795934375,0.531,1.8542237,1.5754881
0.6004375,0.173,3.047707,2.38717
0.8060218749999999,0.131,3.5539317,3.0662973
0.0832218749999999,0.978,1.0002025,1.0000384
0.512740625,0.855,1.0003107,0.99994445
0.1520812499999999,0.591,0.9999744,0.9999296
0.0695187499999999,0.56,0.99984235,0.9997883
0.020328125,0.935,1.000142,0.9999707
0.0388062499999999,0.977,1.0001509,1.0000072
0.6475593749999999,0.001,3.9949653,2.9918826
0.92885,0.131,3.6516292,3.2619474
0.334725,0.152,1.7927085,1.2223752
0.9512,0.519,2.2985482,1.9782884
0.2920843749999999,0.346,0.99982995,0.999743
0.614003125,0.55,1.2867265,1.1559441
0.6807218749999999,0.334,2.385694,1.9479463
0.2011968749999999,0.052,1.0002446,0.9999903
0.155765625,0.437,0.99980265,0.9998337
0.37029375,0.64,0.9997311,0.9998336
0.007815625,0.27,0.9997401,1.0001075
0.8510812499999999,0.949,1.0885211,1.0586712
0.630540625,0.969,1.0015756,1.0007839
0.4819249999999999,0.685,1.0035448,1.0017847
0.40280625,0.871,0.9999842,1.0000554
0.57179375,0.336,1.9831161,1.5805359
0.48995625,0.6980000000000001,1.0036919,1.0018654
0.4089562499999999,0.723,1.0001167,0.9999862
0.0033687499999999,0.522,1.0000386,0.9998708
0.500778125,0.018,3.8741014,2.539558
0.5207093749999999,0.27,2.1543548,1.6492085
0.7142031249999999,0.101,3.585201,2.9697406
0.4972124999999999,0.71,1.0038068,1.0019166
0.0276281249999999,0.01,0.9999748,0.9999219
0.29824375,0.61,0.9997893,0.9998276
0.268078125,0.883,0.9999747,0.99992144
0.288853125,0.706,0.9998428,0.9998567
0.6929656249999999,0.559,1.4700071,1.2808115
0.930271875,0.304,3.0861106,2.7113204
0.4204124999999999,0.591,1.0018392,1.0008502
0.4874437499999999,0.863,0.9999029,0.9998953
0.54485,0.158,2.9999607,2.2515218
0.1666625,0.706,1.0000631,0.9999804
0.1790406249999999,0.786,1.0000877,0.9999882
0.1038531249999999,0.086,0.9999071,1.0000782
0.2185593749999999,0.528,0.9996624,0.9998957
0.550646875,0.427,1.4684176,1.2495723
0.605871875,0.353,2.0270035,1.6319549
0.3193968749999999,0.8,1.0000701,0.9999162
0.279325,0.47,0.9996425,0.9998263
0.7846656249999999,0.5650000000000001,1.7003076,1.4576528
0.8577499999999999,0.683,1.5185959,1.3367248
0.0115375,0.269,0.99974084,1.000099
0.3399093749999999,0.841,1.0001328,0.99996614
0.7955656249999999,0.604,1.6004875,1.387057
0.714859375,0.179,3.2417774,2.701087
0.951646875,0.353,2.9400463,2.575502
0.851428125,0.538,1.9776089,1.6850104
0.455253125,0.123,2.9841747,2.0164523
0.7802781249999999,0.895,1.0676199,1.0383506
0.647546875,0.306,2.4278793,1.958116
0.5391999999999999,0.121,3.2305875,2.389527
0.4215187499999999,0.17,2.3969753,1.6287229
0.90308125,0.644,1.7382965,1.5063694
0.0032562499999999,0.191,0.9998437,1.0001818
0.6600468749999999,0.726,1.0891181,1.046219
0.7758875,0.284,2.879026,2.4322877
0.4719374999999999,0.539,1.0382584,1.0173863
0.799325,0.388,2.4638648,2.0752056
0.4013624999999999,0.672,1.0001252,0.9999588
0.1779343749999999,0.797,1.0000964,0.99999106
0.2238687499999999,0.246,1.0000134,1.0000107
0.4305593749999999,0.34,1.3025563,1.129123
0.7287968749999999,0.679,1.2580336,1.1487975
0.813521875,0.773,1.2375745,1.1414543
0.5980125,0.466,1.4909999,1.2754161
0.6397937499999999,0.468,1.6230265,1.3704088
0.88545,0.329,2.9107022,2.5206647
0.4511437499999999,0.02,3.8367875,2.3281784
0.105203125,0.123,0.9999584,1.0001084
0.1929906249999999,0.8190000000000001,1.0000648,0.99997735
0.61681875,0.462,1.569119,1.3291361
0.5461062499999999,0.126,3.2128403,2.394972
0.8234499999999999,0.653,1.5230649,1.3356943
0.67484375,0.902,1.0145463,1.0069463
0.2300999999999999,0.751,0.9998953,0.9999156
0.1791937499999999,0.427,0.99977,0.9998647
0.763109375,0.185,3.2909973,2.7955782
0.64630625,0.622,1.2065835,1.112253
0.7891031249999999,0.404,2.3651464,1.9862819
0.3321718749999999,0.853,1.0001272,0.9999629
0.3151593749999999,0.235,1.0735805,1.019984
0.644390625,0.308,2.406766,1.9392395
0.1353375,0.5680000000000001,0.99994075,0.9998956
0.1566125,0.767,1.0001227,0.9999999
0.6074499999999999,0.849,1.0081164,1.0032994
0.1460656249999999,0.022,1.0001167,1.0001068
0.2052062499999999,0.8230000000000001,1.0000303,0.9999621
0.0115281249999999,0.616,1.0000948,0.99981
0.7835343749999999,0.303,2.809775,2.3742876
0.04205,0.681,1.0000288,0.9998418
0.0139406249999999,0.81,1.0001588,0.99989295
0.527984375,0.9,0.9999731,0.9997622
0.451775,0.46,1.0838994,1.0365644
0.79060625,0.474,2.0658453,1.7398827
0.5086375,0.343,1.6655909,1.3458803
0.946209375,0.668,1.7633419,1.5325246
0.923721875,0.592,1.9628842,1.6880441
0.2335624999999999,0.482,0.99953747,0.99987936
0.92855,0.209,3.4140105,3.0377986
0.355471875,0.449,1.0011427,1.0004263
0.1529031249999999,0.15,1.0000359,1.000144
0.874628125,0.873,1.180589,1.1119883
0.6831437499999999,0.949,1.0090371,1.0049663
0.6994906249999999,0.486,1.744647,1.470242
0.176584375,0.894,1.0001298,1.0000031
0.2452124999999999,0.855,0.9999581,0.99992096
0.0469312499999999,0.87,1.0001304,0.9999718
0.8206468749999999,0.341,2.7245977,2.3168511
0.6116437499999999,0.884,1.0051033,1.0019019
0.947159375,0.127,3.674705,3.2960298
0.8911812499999999,0.986,1.1062032,1.0770712
0.0125968749999999,0.8200000000000001,1.000163,0.9998973
0.1488656249999999,0.805,1.0001533,1.0000111
0.94430625,0.782,1.4510772,1.2990022
0.355115625,0.5700000000000001,0.9995896,0.99974483
0.40695,0.793,0.9999948,1.0000151
0.949190625,0.87,1.2887442,1.190816
0.3212781249999999,0.475,0.99955446,0.999685
0.93001875,0.918,1.1962893,1.132056
0.0302906249999999,0.008,0.99997705,0.99991405
0.2443218749999999,0.962,0.99999845,0.9999534
0.5224312499999999,0.226,2.4582372,1.847451
0.7777749999999999,0.298,2.8195326,2.3796003
0.954521875,0.465,2.5144541,2.172629
0.4119374999999999,0.909,0.9999796,1.0000732
0.92485,0.119,3.6830463,3.285283
0.1394,0.54,0.9999103,0.9998803
0.7590937499999999,0.955,1.0305035,1.0189527
0.3120374999999999,0.365,1.0001116,0.9998299
0.8644156249999999,0.404,2.5555625,2.1817951
0.14339375,0.772,1.0001386,1.0000037
0.4271187499999999,0.53,1.0104897,1.0046126
0.910296875,0.578,1.9798951,1.6992991
0.0528656249999999,0.463,0.99977046,0.99978304
0.8265999999999999,0.266,3.0576072,2.6301866
0.03314375,0.638,1.0000144,0.99980855
0.5254218749999999,0.856,1.0006214,1.0000356
0.5758343749999999,0.533,1.2315844,1.120515
0.717090625,0.367,2.3323488,1.9258878
0.429528125,0.999,0.9999417,1.000078
0.6432218749999999,0.836,1.0197701,1.0090622
0.703128125,0.12,3.4915476,2.8860934
0.649915625,0.119,3.4299939,2.7544897
0.008240625,0.6910000000000001,1.0001603,0.9998241
0.91874375,0.377,2.7849138,2.4137423
0.762059375,0.5,1.8778439,1.5850935
0.504390625,0.298,1.8985984,1.4777367
0.0360625,0.751,1.0000899,0.99988353
0.0002187499999999,0.5700000000000001,1.0001144,0.9998454
0.3541531249999999,0.461,1.0005319,1.0001268
0.7476124999999999,0.665,1.3243215,1.1924279
0.829528125,0.974,1.0623575,1.0428114
0.7239687499999999,0.906,1.0304748,1.0161732
0.7353781249999999,0.213,3.121468,2.6182444
0.011678125,0.459,0.9999187,0.9999035
0.0609124999999999,0.02,1.0000515,0.9998752
0.0365874999999999,0.769,1.0000978,0.9998968
0.3694375,0.612,0.9997059,0.9998073
0.4602749999999999,0.088,3.2933378,2.1868775
0.0704249999999999,0.245,0.99989104,0.9999919
0.1960031249999999,0.495,0.99975854,0.99990094
0.93925,0.197,3.4635203,3.0930157
0.6387093749999999,0.113,3.4451046,2.7444987
0.27518125,0.56,0.9996093,0.99983543
0.1904187499999999,0.8260000000000001,1.0000762,0.9999815
0.71715,0.115,3.5286791,2.9342744
0.1453124999999999,0.839,1.0001717,1.0000186
0.4073718749999999,0.217,1.8813883,1.3669243
0.92938125,0.38,2.7944052,2.4265573
0.6941468749999999,0.919,1.0163956,1.0084149
0.0916749999999999,0.278,0.9998688,0.99988824
0.579384375,0.431,1.5586946,1.3118104
0.7200687499999999,0.429,2.0510776,1.7042837
0.6371437499999999,0.348,2.1682544,1.7528834
0.0318375,0.311,0.99977213,1.0000046
0.9546,0.756,1.5335013,1.3596683
0.55750625,0.228,2.5805798,1.9798443
0.4196281249999999,0.222,1.9302502,1.4052722
0.5312125,0.66,1.0234792,1.0114799
0.749915625,0.711,1.2375016,1.1373272
0.7717687499999999,0.0,4.0001893,3.2360208
0.6640999999999999,0.446,1.7943512,1.494677
0.7491406249999999,0.068,3.743484,3.122272
0.8920624999999999,0.848,1.2381717,1.1494353
0.170340625,0.545,0.9999025,0.9999165
0.6156531249999999,0.739,1.041306,1.0203475
0.2412374999999999,0.479,0.99951136,0.9998731
0.8451281249999999,0.375,2.6336052,2.2449634
0.1543375,0.381,0.99976015,0.99980354
0.6850499999999999,0.989,1.0064666,1.0042046
0.2903125,0.004,3.908596,1.3429039
0.2265593749999999,0.175,1.0002449,1.0000665
0.289684375,0.302,1.0002819,0.9998872
0.1786812499999999,0.306,0.9997635,0.9998615
0.0718656249999999,0.888,1.0001607,1.0000062
0.8420374999999999,0.647,1.5839858,1.3819218
0.43836875,0.096,3.1638763,2.0472662
0.0452937499999999,0.6930000000000001,1.0000333,0.99985456
0.0168875,0.457,0.9999,0.99988806
0.3639937499999999,0.654,0.99975646,0.9998419
0.0400562499999999,0.777,1.0000966,0.9999071
0.7831031249999999,0.748,1.230056,1.1346676
0.659984375,0.743,1.0747138,1.0383031
0.420409375,0.542,1.0059414,1.0026201
0.7971499999999999,0.653,1.4623023,1.2899
0.0493718749999999,0.029,1.0001223,0.9999075
0.1522312499999999,0.8180000000000001,1.0001552,1.0000124
0.4049593749999999,0.39,1.0825813,1.032556
0.958334375,0.666,1.797278,1.5611494
0.7549343749999999,0.15,3.425646,2.9029715
0.2305531249999999,0.558,0.99963456,0.9998856
0.3246187499999999,0.562,0.99975514,0.9997704
0.751396875,0.043,3.8387568,3.1698809
0.3381968749999999,0.289,1.0603244,1.0188475
0.4788406249999999,0.027,3.7983248,2.440119
0.3803968749999999,0.009,3.9034908,1.9680669
0.8224124999999999,0.208,3.2842155,2.8413107
0.6986968749999999,0.962,1.0106635,1.0063599
0.16296875,0.901,1.00016,1.000016
0.7509343749999999,0.521,1.7644336,1.4975818
0.578703125,0.243,2.560767,1.9925892
0.2164499999999999,0.9,1.0000305,0.99995905
0.5819312499999999,0.725,1.0271281,1.0131983
0.3714249999999999,0.493,1.0009636,1.000411
0.6656343749999999,0.465,1.7203143,1.4435617
0.59151875,0.293,2.3062017,1.8205044
0.040090625,0.8300000000000001,1.0001181,0.9999407
0.722096875,0.299,2.6802287,2.2201092
0.944096875,0.347,2.9491599,2.581657
0.3097031249999999,0.392,0.99967605,0.99969
0.5526312499999999,0.084,3.49009,2.5757768
0.0589781249999999,0.135,0.99996215,1.0000883
0.948621875,0.75,1.5365317,1.3610435
0.5965906249999999,0.137,3.2480142,2.526653
0.034296875,0.893,1.0001353,0.9999678
0.1233812499999999,0.056,0.999818,1.0000722
0.350734375,0.556,0.9995632,0.9997282
0.6093593749999999,0.717,1.0486975,1.0242065
0.53974375,0.364,1.699686,1.3819063
0.415165625,0.014,3.8702068,2.1579576
0.7758593749999999,0.26,2.986991,2.5306866
0.2046593749999999,0.956,1.0000613,0.99997914
0.261753125,0.716,0.99979305,0.9998702
0.3671343749999999,0.804,1.0000436,0.99997807
0.599084375,0.038,3.7961857,2.835597
0.8463499999999999,0.491,2.1483498,1.8232224
0.29295,0.243,1.0077353,1.0022683
0.17790625,0.341,0.99974495,0.99984574
0.2136999999999999,0.507,0.9996683,0.99989676
0.133409375,0.616,0.99999774,0.9999269
0.4333031249999999,0.309,1.4528488,1.1975365
0.4839906249999999,0.843,1.0000229,0.9999425
0.3990781249999999,0.583,1.0006075,1.0002403
0.7981656249999999,0.739,1.2711769,1.1619767
0.4854718749999999,0.325,1.6475189,1.3228464
0.855384375,0.8,1.2589922,1.1586088
0.800896875,0.164,3.4258287,2.951851
0.2810062499999999,0.477,0.99964726,0.99982333
0.50438125,0.146,2.9656947,2.139751
0.109746875,0.709,1.0000751,0.9999579
0.4817218749999999,0.942,0.9996721,0.9998435
0.8786718749999999,0.854,1.2106798,1.1306267
0.558309375,0.727,1.0160116,1.0077264
0.592334375,0.309,2.21682,1.7569804
0.579815625,0.884,1.0022088,1.0006354
0.7740437499999999,0.249,3.032349,2.5708447
0.022275,0.901,1.000141,0.9999565
0.69170625,0.904,1.0190088,1.009475
0.6063062499999999,0.6980000000000001,1.0582409,1.0291677
0.534109375,0.937,0.9996429,0.99963164
0.3535374999999999,0.17,1.8248532,1.2644649
0.4861187499999999,0.993,0.99959,0.99980825
0.0196187499999999,0.81,1.0001428,0.99990046
0.3701,0.469,1.0020419,1.0009298
